warning_id,project,method,num_essential,top1_is_essential,first_essential_rank,reciprocal_rank,recall@1,recall@3,recall@5
commons-compress#0015,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-compress#0016,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-compress#0017,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-compress#0018,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-compress#0019,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-compress#0021,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-compress#0022,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-compress#0023,commons-compress,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-compress#0024,commons-compress,type_priority,2,1,1,1.0,0.5,1.0,1.0
jackson-databind#0001,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-databind#0002,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
jackson-databind#0003,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-databind#0004,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
jackson-databind#0005,jackson-databind,type_priority,2,1,1,1.0,0.5,1.0,1.0
jackson-databind#0006,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-databind#0007,jackson-databind,type_priority,2,1,1,1.0,0.5,1.0,1.0
jackson-databind#0008,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-databind#0009,jackson-databind,type_priority,2,1,1,1.0,0.5,1.0,1.0
jackson-databind#0010,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-databind#0011,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
jackson-databind#0012,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
jackson-databind#0013,jackson-databind,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
jackson-annotations#0001,jackson-annotations,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-jexl#0005,commons-jexl,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
commons-jexl#0006,commons-jexl,type_priority,2,1,1,1.0,0.5,1.0,1.0
commons-jexl#0007,commons-jexl,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-jexl#0010,commons-jexl,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-jexl#0012,commons-jexl,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-jexl#0013,commons-jexl,type_priority,2,1,1,1.0,0.5,1.0,1.0
commons-jexl#0014,commons-jexl,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0001,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0002,lettuce-core,type_priority,2,1,1,1.0,0.5,1.0,1.0
lettuce-core#0003,lettuce-core,type_priority,2,1,1,1.0,0.5,1.0,1.0
lettuce-core#0004,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0005,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
lettuce-core#0006,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0007,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0008,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0009,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0010,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0011,lettuce-core,type_priority,2,1,1,1.0,0.5,1.0,1.0
lettuce-core#0012,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
lettuce-core#0013,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
lettuce-core#0015,lettuce-core,type_priority,2,1,1,1.0,0.5,1.0,1.0
lettuce-core#0016,lettuce-core,type_priority,2,1,1,1.0,0.5,1.0,1.0
lettuce-core#0017,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
lettuce-core#0018,lettuce-core,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0001,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0002,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0003,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0004,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
commons-bcel#0005,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0006,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,1.0,1.0
commons-bcel#0008,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
commons-bcel#0009,commons-bcel,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
mybatis-spring#0001,mybatis-spring,type_priority,3,1,1,1.0,0.3333333333333333,0.6666666666666666,1.0
